id,label
TEST_131,훼손
TEST_132,꼬임
TEST_133,오염
TEST_134,훼손
TEST_135,훼손
TEST_136,터짐
TEST_137,훼손
TEST_138,훼손
TEST_139,오염
TEST_140,터짐
TEST_141,훼손
TEST_142,훼손
TEST_143,오염
TEST_144,터짐
TEST_145,훼손
TEST_146,훼손
TEST_147,터짐
TEST_148,오염
TEST_149,오염
TEST_150,훼손
TEST_151,곰팡이
TEST_152,훼손
TEST_153,훼손
TEST_154,훼손
TEST_155,훼손
TEST_156,훼손
TEST_157,터짐
TEST_158,걸레받이수정
TEST_159,걸레받이수정
TEST_160,터짐
TEST_161,오염
TEST_162,훼손
TEST_163,훼손
TEST_164,훼손
TEST_165,훼손
TEST_166,훼손
TEST_167,훼손
TEST_168,훼손
TEST_169,훼손
TEST_170,훼손
TEST_171,훼손
TEST_172,훼손
TEST_173,오염
TEST_174,훼손
TEST_175,훼손
TEST_176,훼손
TEST_177,훼손
TEST_178,훼손
TEST_179,꼬임
TEST_180,훼손
TEST_181,곰팡이
TEST_182,훼손
TEST_183,걸레받이수정
TEST_184,오염
TEST_185,훼손
TEST_186,훼손
TEST_187,훼손
TEST_188,꼬임
TEST_189,훼손
TEST_190,훼손
TEST_191,훼손
TEST_192,훼손
TEST_193,훼손
TEST_194,훼손
TEST_195,곰팡이
TEST_196,훼손
TEST_197,훼손
TEST_198,훼손
TEST_199,몰딩수정
TEST_200,오염
TEST_201,훼손
TEST_202,곰팡이
TEST_203,걸레받이수정
TEST_204,훼손
TEST_205,꼬임
TEST_206,훼손
TEST_207,훼손
TEST_208,걸레받이수정
TEST_209,훼손
TEST_210,꼬임
TEST_211,훼손
TEST_212,훼손
TEST_213,오염
TEST_214,오염
TEST_215,훼손
TEST_216,훼손
TEST_217,훼손
TEST_218,훼손
TEST_219,훼손
TEST_220,훼손
TEST_221,훼손
TEST_222,터짐
TEST_223,오염
TEST_224,훼손
TEST_225,오염
TEST_226,훼손
TEST_227,터짐
TEST_228,훼손
TEST_229,곰팡이
TEST_230,훼손
TEST_231,터짐
TEST_232,오염
TEST_233,오염
TEST_234,오염
TEST_235,훼손
TEST_236,꼬임
TEST_237,터짐
TEST_238,오염
TEST_239,오염
TEST_240,훼손
TEST_241,훼손
TEST_242,터짐
TEST_243,오염
TEST_244,터짐
TEST_245,훼손
TEST_246,훼손
TEST_247,훼손
TEST_248,훼손
TEST_249,훼손
TEST_250,꼬임
TEST_251,오타공
TEST_252,훼손
TEST_253,훼손
TEST_254,걸레받이수정
TEST_255,오염
TEST_256,피스
TEST_257,몰딩수정
TEST_258,오염
TEST_259,훼손
TEST_260,터짐
TEST_261,훼손
TEST_262,훼손
TEST_263,오염
TEST_264,훼손
TEST_265,몰딩수정
TEST_266,훼손
TEST_267,꼬임
TEST_268,오염
TEST_269,꼬임
TEST_270,훼손
TEST_271,걸레받이수정
TEST_272,훼손
TEST_273,오염
TEST_274,오염
TEST_275,터짐
TEST_276,꼬임
TEST_277,훼손
TEST_278,훼손
TEST_279,몰딩수정
TEST_280,훼손
TEST_281,오염
TEST_282,오타공
TEST_283,오염
TEST_284,오염
TEST_285,훼손
TEST_286,오염
TEST_287,훼손
TEST_288,훼손
TEST_289,훼손
TEST_290,훼손
TEST_291,들뜸
TEST_292,훼손
TEST_293,오염
TEST_294,훼손
TEST_295,훼손
TEST_296,훼손
TEST_297,훼손
TEST_298,훼손
TEST_299,훼손
TEST_300,훼손
TEST_301,오염
TEST_302,훼손
TEST_303,훼손
TEST_304,오염
TEST_305,곰팡이
TEST_306,훼손
TEST_307,훼손
TEST_308,오염
TEST_309,훼손
TEST_310,훼손
TEST_311,훼손
TEST_312,훼손
TEST_313,훼손
TEST_314,꼬임
TEST_315,훼손
TEST_316,오염
TEST_317,훼손
TEST_318,곰팡이
TEST_319,훼손
TEST_320,걸레받이수정
TEST_321,곰팡이
TEST_322,오염
TEST_323,훼손
TEST_324,터짐
TEST_325,터짐
TEST_326,오염
TEST_327,터짐
TEST_328,훼손
TEST_329,꼬임
TEST_330,오염
TEST_331,오염
TEST_332,오염
TEST_333,훼손
TEST_334,훼손
TEST_335,훼손
TEST_336,훼손
TEST_337,오타공
TEST_338,훼손
TEST_339,곰팡이
TEST_340,오타공
TEST_341,훼손
TEST_342,걸레받이수정
TEST_343,훼손
TEST_344,오염
TEST_345,훼손
TEST_346,터짐
TEST_347,훼손
TEST_348,오염
TEST_349,훼손
TEST_350,훼손
TEST_351,터짐
TEST_352,터짐
TEST_353,걸레받이수정
TEST_354,오염
TEST_355,오염
TEST_356,훼손
TEST_357,훼손
TEST_358,훼손
TEST_359,훼손
TEST_360,오염
TEST_361,오염
TEST_362,훼손
TEST_363,훼손
TEST_364,오염
TEST_365,오염
TEST_366,터짐
TEST_367,훼손
TEST_368,곰팡이
TEST_369,오타공
TEST_370,훼손
TEST_371,꼬임
TEST_372,훼손
TEST_373,훼손
TEST_374,몰딩수정
TEST_375,오염
TEST_376,훼손
TEST_377,훼손
TEST_378,훼손
TEST_379,훼손
TEST_380,훼손
TEST_381,오염
TEST_382,훼손
TEST_383,훼손
TEST_384,훼손
TEST_385,오염
TEST_386,오염
TEST_387,곰팡이
TEST_388,훼손
TEST_389,훼손
TEST_390,훼손
TEST_391,오염
TEST_392,걸레받이수정
TEST_393,훼손
TEST_394,터짐
TEST_395,훼손
TEST_396,오염
TEST_397,터짐
TEST_398,훼손
TEST_399,오염
TEST_400,훼손
TEST_401,훼손
TEST_402,훼손
TEST_403,훼손
TEST_404,꼬임
TEST_405,오염
TEST_406,오염
TEST_407,훼손
TEST_408,훼손
TEST_409,꼬임
TEST_410,터짐
TEST_411,훼손
TEST_412,훼손
TEST_413,곰팡이
TEST_414,훼손
TEST_415,꼬임
TEST_416,오염
TEST_417,오염
TEST_418,훼손
TEST_419,훼손
TEST_420,훼손
TEST_421,훼손
TEST_422,몰딩수정
TEST_423,오염
TEST_424,꼬임
TEST_425,훼손
TEST_426,훼손
TEST_427,훼손
TEST_428,몰딩수정
TEST_429,훼손
TEST_430,훼손
TEST_431,오염
TEST_432,터짐
TEST_433,오염
TEST_434,피스
TEST_435,훼손
TEST_436,오염
TEST_437,터짐
TEST_438,들뜸
TEST_439,꼬임
TEST_440,터짐
TEST_441,훼손
TEST_442,오염
TEST_443,훼손
TEST_444,오염
TEST_445,훼손
TEST_446,훼손
TEST_447,걸레받이수정
TEST_448,훼손
TEST_449,훼손
TEST_450,훼손
TEST_451,훼손
TEST_452,훼손
TEST_453,걸레받이수정
TEST_454,터짐
TEST_455,오염
TEST_456,훼손
TEST_457,걸레받이수정
TEST_458,걸레받이수정
TEST_459,훼손
TEST_460,꼬임
TEST_461,훼손
TEST_462,꼬임
TEST_463,훼손
TEST_464,훼손
TEST_465,훼손
TEST_466,훼손
TEST_467,훼손
TEST_468,터짐
TEST_469,훼손
TEST_470,곰팡이
TEST_471,훼손
TEST_472,곰팡이
TEST_473,오염
TEST_474,오타공
TEST_475,오타공
TEST_476,오염
TEST_477,훼손
TEST_478,훼손
TEST_479,터짐
TEST_480,오염
TEST_481,훼손
TEST_482,오염
TEST_483,훼손
TEST_484,훼손
TEST_485,훼손
TEST_486,훼손
TEST_487,훼손
TEST_488,훼손
TEST_489,오염
TEST_490,걸레받이수정
TEST_491,터짐
TEST_492,걸레받이수정
TEST_493,훼손
TEST_494,훼손
TEST_495,오타공
TEST_496,훼손
TEST_497,꼬임
TEST_498,오염
TEST_499,오염
TEST_500,오염
TEST_501,곰팡이
TEST_502,훼손
TEST_503,훼손
TEST_504,훼손
TEST_505,훼손
TEST_506,곰팡이
TEST_507,훼손
TEST_508,오염
TEST_509,훼손
TEST_510,오염
TEST_511,훼손
TEST_512,걸레받이수정
TEST_513,터짐
TEST_514,꼬임
TEST_515,오염
TEST_516,훼손
TEST_517,훼손
TEST_518,훼손
TEST_519,오타공
TEST_520,터짐
TEST_521,곰팡이
TEST_522,훼손
TEST_523,꼬임
TEST_524,오타공
TEST_525,면불량
TEST_526,훼손
TEST_527,훼손
TEST_528,훼손
TEST_529,오염
TEST_530,훼손
TEST_531,훼손
TEST_532,훼손
TEST_533,훼손
TEST_534,훼손
TEST_535,터짐
TEST_536,훼손
TEST_537,꼬임
TEST_538,터짐
TEST_539,오염
TEST_540,훼손
TEST_541,터짐
TEST_542,오염
TEST_543,훼손
TEST_544,훼손
TEST_545,훼손
TEST_546,오염
TEST_547,오염
TEST_548,오염
TEST_549,터짐
TEST_550,훼손
TEST_551,훼손
TEST_552,오타공
TEST_553,터짐
TEST_554,터짐
TEST_555,꼬임
TEST_556,곰팡이
TEST_557,훼손
TEST_558,터짐
TEST_559,훼손
TEST_560,훼손
TEST_561,곰팡이
TEST_562,훼손
TEST_563,오염
TEST_564,걸레받이수정
TEST_565,오염
TEST_566,터짐
TEST_567,훼손
TEST_568,꼬임
TEST_569,훼손
TEST_570,걸레받이수정
TEST_571,오염
TEST_572,훼손
TEST_573,오염
TEST_574,오염
TEST_575,걸레받이수정
TEST_576,훼손
TEST_577,훼손
TEST_578,오염
TEST_579,훼손
TEST_580,오염
TEST_581,오염
TEST_582,몰딩수정
TEST_583,훼손
TEST_584,터짐
TEST_585,훼손
TEST_586,오염
TEST_587,오염
TEST_588,훼손
TEST_589,훼손
TEST_590,걸레받이수정
TEST_591,오염
TEST_592,면불량
TEST_593,훼손
TEST_594,훼손
TEST_595,훼손
TEST_596,걸레받이수정
TEST_597,곰팡이
TEST_598,걸레받이수정
TEST_599,훼손
TEST_600,훼손
TEST_601,훼손
TEST_602,오염
TEST_603,오염
TEST_604,오염
TEST_605,오염
TEST_606,오염
TEST_607,훼손
TEST_608,오염
TEST_609,훼손
TEST_610,훼손
TEST_611,훼손
TEST_612,터짐
TEST_613,훼손
TEST_614,오타공
TEST_615,훼손
TEST_616,오타공
TEST_617,걸레받이수정
TEST_618,오염
TEST_619,훼손
TEST_620,터짐
TEST_621,곰팡이
TEST_622,오염
TEST_623,오염
TEST_624,훼손
TEST_625,훼손
TEST_626,곰팡이
TEST_627,오염
TEST_628,훼손
TEST_629,훼손
TEST_630,훼손
TEST_631,꼬임
TEST_632,훼손
TEST_633,훼손
TEST_634,오염
TEST_635,훼손
TEST_636,훼손
TEST_637,훼손
TEST_638,훼손
TEST_639,터짐
TEST_640,훼손
TEST_641,터짐
TEST_642,훼손
TEST_643,훼손
TEST_644,오염
TEST_645,곰팡이
TEST_646,훼손
TEST_647,터짐
TEST_648,훼손
TEST_649,터짐
TEST_650,훼손
TEST_651,훼손
TEST_652,훼손
TEST_653,곰팡이
TEST_654,훼손
TEST_655,터짐
TEST_656,꼬임
TEST_657,훼손
TEST_658,오타공
TEST_659,터짐
TEST_660,오염
TEST_661,훼손
TEST_662,훼손
TEST_663,훼손
TEST_664,훼손
TEST_665,걸레받이수정
TEST_666,꼬임
TEST_667,훼손
TEST_668,오염
TEST_669,훼손
TEST_670,훼손
TEST_671,훼손
TEST_672,오염
TEST_673,오염
TEST_674,오염
TEST_675,터짐
TEST_676,오타공
TEST_677,오염
TEST_678,훼손
TEST_679,터짐
TEST_680,훼손
TEST_681,훼손
TEST_682,오염
TEST_683,꼬임
TEST_684,훼손
TEST_685,터짐
TEST_686,오염
TEST_687,터짐
TEST_688,오염
TEST_689,훼손
TEST_690,훼손
TEST_691,걸레받이수정
TEST_692,훼손
TEST_693,훼손
TEST_694,훼손
TEST_695,곰팡이
TEST_696,터짐
TEST_697,훼손
TEST_698,오염
TEST_699,훼손
TEST_700,훼손
TEST_701,훼손
TEST_702,오염
TEST_703,꼬임
TEST_704,훼손
TEST_705,훼손
TEST_706,훼손
TEST_707,터짐
TEST_708,훼손
TEST_709,오염
TEST_710,훼손
TEST_711,오염
TEST_712,훼손
TEST_713,훼손
TEST_714,훼손
TEST_715,훼손
TEST_716,훼손
TEST_717,오염
TEST_718,훼손
TEST_719,훼손
TEST_720,꼬임
TEST_721,훼손
TEST_722,훼손
TEST_723,훼손
TEST_724,훼손
TEST_725,오타공
TEST_726,터짐
TEST_727,훼손
TEST_728,오염
TEST_729,훼손
TEST_730,훼손
TEST_731,훼손
TEST_732,훼손
TEST_733,훼손
TEST_734,오염
TEST_735,훼손
TEST_736,오염
TEST_737,훼손
TEST_738,꼬임
TEST_739,꼬임
TEST_740,훼손
TEST_741,오염
TEST_742,훼손
TEST_743,오염
TEST_744,오염
TEST_745,훼손
TEST_746,들뜸
TEST_747,곰팡이
TEST_748,오염
TEST_749,훼손
TEST_750,오염
TEST_751,훼손
TEST_752,터짐
TEST_753,오염
TEST_754,훼손
TEST_755,훼손
TEST_756,걸레받이수정
TEST_757,오염
TEST_758,훼손
TEST_759,오타공
TEST_760,훼손
TEST_761,훼손
TEST_762,오염
TEST_763,오염
TEST_764,훼손
TEST_765,걸레받이수정
TEST_766,꼬임
TEST_767,훼손
TEST_768,훼손
TEST_769,훼손
TEST_770,훼손
TEST_771,훼손
TEST_772,훼손
TEST_773,훼손
TEST_774,훼손
TEST_775,훼손
TEST_776,훼손
TEST_777,오타공
TEST_778,훼손
TEST_779,훼손
TEST_780,훼손
TEST_781,훼손
TEST_782,훼손
TEST_783,오염
TEST_784,훼손
TEST_785,훼손
TEST_786,오염
TEST_787,들뜸
TEST_788,훼손
TEST_789,오염
TEST_790,훼손
TEST_791,꼬임
