id,label
TEST_133,오염
TEST_134,훼손
TEST_135,오염
TEST_136,피스
TEST_137,훼손
TEST_138,훼손
TEST_139,오염
TEST_140,오타공
TEST_141,훼손
TEST_142,훼손
TEST_143,오염
TEST_144,오염
TEST_145,훼손
TEST_146,훼손
TEST_147,녹오염
TEST_148,오염
TEST_149,오염
TEST_150,훼손
TEST_151,오염
TEST_152,훼손
TEST_153,훼손
TEST_154,훼손
TEST_155,훼손
TEST_156,훼손
TEST_157,곰팡이
TEST_158,터짐
TEST_159,녹오염
TEST_160,곰팡이
TEST_161,오염
TEST_162,훼손
TEST_163,훼손
TEST_164,훼손
TEST_165,오염
TEST_166,면불량
TEST_167,오염
TEST_168,훼손
TEST_169,오염
TEST_170,오염
TEST_171,훼손
TEST_172,훼손
TEST_173,훼손
TEST_174,오염
TEST_175,훼손
TEST_176,오염
TEST_177,훼손
TEST_178,훼손
TEST_179,들뜸
TEST_180,걸레받이수정
TEST_181,오염
TEST_182,훼손
TEST_183,걸레받이수정
TEST_184,오염
TEST_185,훼손
TEST_186,꼬임
TEST_187,훼손
TEST_188,면불량
TEST_189,꼬임
TEST_190,오염
TEST_191,훼손
TEST_192,훼손
TEST_193,오염
TEST_194,훼손
TEST_195,훼손
TEST_196,피스
TEST_197,면불량
TEST_198,훼손
TEST_199,훼손
TEST_200,훼손
TEST_201,꼬임
TEST_202,오염
TEST_203,석고수정
TEST_204,훼손
TEST_205,꼬임
TEST_206,훼손
TEST_207,훼손
TEST_208,터짐
TEST_209,훼손
TEST_210,꼬임
TEST_211,훼손
TEST_212,터짐
TEST_213,오염
TEST_214,오염
TEST_215,꼬임
TEST_216,훼손
TEST_217,오염
TEST_218,오타공
TEST_219,훼손
TEST_220,오염
TEST_221,오염
TEST_222,터짐
TEST_223,오염
TEST_224,훼손
TEST_225,오염
TEST_226,훼손
TEST_227,면불량
TEST_228,터짐
TEST_229,훼손
TEST_230,훼손
TEST_231,석고수정
TEST_232,오염
TEST_233,훼손
TEST_234,오염
TEST_235,훼손
TEST_236,꼬임
TEST_237,녹오염
TEST_238,오염
TEST_239,오염
TEST_240,훼손
TEST_241,훼손
TEST_242,터짐
TEST_243,오염
TEST_244,면불량
TEST_245,훼손
TEST_246,오염
TEST_247,훼손
TEST_248,오타공
TEST_249,훼손
TEST_250,가구수정
TEST_251,면불량
TEST_252,오염
TEST_253,훼손
TEST_254,걸레받이수정
TEST_255,훼손
TEST_256,녹오염
TEST_257,몰딩수정
TEST_258,오염
TEST_259,훼손
TEST_260,오타공
TEST_261,훼손
TEST_262,훼손
TEST_263,면불량
TEST_264,훼손
TEST_265,몰딩수정
TEST_266,오염
TEST_267,터짐
TEST_268,오염
TEST_269,훼손
TEST_270,훼손
TEST_271,꼬임
TEST_272,오염
TEST_273,오염
TEST_274,오염
TEST_275,면불량
TEST_276,훼손
TEST_277,가구수정
TEST_278,훼손
TEST_279,몰딩수정
TEST_280,꼬임
TEST_281,오염
TEST_282,훼손
TEST_283,오염
TEST_284,오염
TEST_285,오염
TEST_286,훼손
TEST_287,훼손
TEST_288,훼손
TEST_289,훼손
TEST_290,훼손
TEST_291,몰딩수정
TEST_292,훼손
TEST_293,훼손
TEST_294,훼손
TEST_295,훼손
TEST_296,오염
TEST_297,오타공
TEST_298,오염
TEST_299,훼손
TEST_300,훼손
TEST_301,몰딩수정
TEST_302,훼손
TEST_303,훼손
TEST_304,걸레받이수정
TEST_305,훼손
TEST_306,훼손
TEST_307,오염
TEST_308,오염
TEST_309,오염
TEST_310,훼손
TEST_311,피스
TEST_312,훼손
TEST_313,오염
TEST_314,훼손
TEST_315,훼손
TEST_316,오염
TEST_317,훼손
TEST_318,훼손
TEST_319,오염
TEST_320,걸레받이수정
TEST_321,걸레받이수정
TEST_322,오염
TEST_323,훼손
TEST_324,터짐
TEST_325,면불량
TEST_326,오염
TEST_327,터짐
TEST_328,오염
TEST_329,울음
TEST_330,훼손
TEST_331,오염
TEST_332,오염
TEST_333,훼손
TEST_334,오염
TEST_335,걸레받이수정
TEST_336,훼손
TEST_337,면불량
TEST_338,오염
TEST_339,곰팡이
TEST_340,오타공
TEST_341,훼손
TEST_342,들뜸
TEST_343,훼손
TEST_344,오염
TEST_345,오염
TEST_346,오염
TEST_347,훼손
TEST_348,오염
TEST_349,오염
TEST_350,훼손
TEST_351,터짐
TEST_352,곰팡이
TEST_353,걸레받이수정
TEST_354,오염
TEST_355,오염
TEST_356,훼손
TEST_357,몰딩수정
TEST_358,걸레받이수정
TEST_359,오염
TEST_360,오염
TEST_361,오염
TEST_362,걸레받이수정
TEST_363,훼손
TEST_364,오염
TEST_365,오염
TEST_366,면불량
TEST_367,오염
TEST_368,훼손
TEST_369,오타공
TEST_370,훼손
TEST_371,훼손
TEST_372,오염
TEST_373,오염
TEST_374,몰딩수정
TEST_375,오염
TEST_376,훼손
TEST_377,오염
TEST_378,훼손
TEST_379,오염
TEST_380,훼손
TEST_381,오염
TEST_382,훼손
TEST_383,훼손
TEST_384,면불량
TEST_385,훼손
TEST_386,오염
TEST_387,곰팡이
TEST_388,훼손
TEST_389,훼손
TEST_390,훼손
TEST_391,오염
TEST_392,면불량
TEST_393,오염
TEST_394,면불량
TEST_395,오염
TEST_396,오염
TEST_397,곰팡이
TEST_398,훼손
TEST_399,오염
TEST_400,훼손
TEST_401,훼손
TEST_402,훼손
TEST_403,훼손
TEST_404,들뜸
TEST_405,훼손
TEST_406,오염
TEST_407,훼손
TEST_408,들뜸
TEST_409,오염
TEST_410,면불량
TEST_411,꼬임
TEST_412,훼손
TEST_413,훼손
TEST_414,훼손
TEST_415,오염
TEST_416,오염
TEST_417,오염
TEST_418,가구수정
TEST_419,훼손
TEST_420,훼손
TEST_421,훼손
TEST_422,몰딩수정
TEST_423,오염
TEST_424,면불량
TEST_425,훼손
TEST_426,훼손
TEST_427,오염
TEST_428,가구수정
TEST_429,훼손
TEST_430,오염
TEST_431,오염
TEST_432,터짐
TEST_433,훼손
TEST_434,훼손
TEST_435,가구수정
TEST_436,훼손
TEST_437,터짐
TEST_438,훼손
TEST_439,오염
TEST_440,꼬임
TEST_441,오염
TEST_442,훼손
TEST_443,오염
TEST_444,훼손
TEST_445,석고수정
TEST_446,훼손
TEST_447,피스
TEST_448,훼손
TEST_449,몰딩수정
TEST_450,오염
TEST_451,오염
TEST_452,훼손
TEST_453,터짐
TEST_454,터짐
TEST_455,훼손
TEST_456,오염
TEST_457,걸레받이수정
TEST_458,훼손
TEST_459,녹오염
TEST_460,꼬임
TEST_461,훼손
TEST_462,훼손
TEST_463,훼손
TEST_464,훼손
TEST_465,오염
TEST_466,오염
TEST_467,곰팡이
TEST_468,면불량
TEST_469,훼손
TEST_470,곰팡이
TEST_471,훼손
TEST_472,곰팡이
TEST_473,오염
TEST_474,오염
TEST_475,오타공
TEST_476,훼손
TEST_477,훼손
TEST_478,훼손
TEST_479,오타공
TEST_480,울음
TEST_481,면불량
TEST_482,오염
TEST_483,꼬임
TEST_484,훼손
TEST_485,오염
TEST_486,곰팡이
TEST_487,오염
TEST_488,오염
TEST_489,오염
TEST_490,걸레받이수정
TEST_491,오타공
TEST_492,녹오염
TEST_493,훼손
TEST_494,들뜸
TEST_495,오타공
TEST_496,훼손
TEST_497,꼬임
TEST_498,오염
TEST_499,오염
TEST_500,훼손
TEST_501,곰팡이
TEST_502,훼손
TEST_503,훼손
TEST_504,오염
TEST_505,곰팡이
TEST_506,훼손
TEST_507,들뜸
TEST_508,오염
TEST_509,훼손
TEST_510,훼손
TEST_511,훼손
TEST_512,훼손
TEST_513,터짐
TEST_514,훼손
TEST_515,오염
TEST_516,훼손
TEST_517,훼손
TEST_518,면불량
TEST_519,오타공
TEST_520,석고수정
TEST_521,곰팡이
TEST_522,가구수정
TEST_523,꼬임
TEST_524,오타공
TEST_525,면불량
TEST_526,훼손
TEST_527,훼손
TEST_528,훼손
TEST_529,오염
TEST_530,오염
TEST_531,오염
TEST_532,꼬임
TEST_533,훼손
TEST_534,오염
TEST_535,훼손
TEST_536,훼손
TEST_537,꼬임
TEST_538,훼손
TEST_539,훼손
TEST_540,오염
TEST_541,오염
TEST_542,오염
TEST_543,훼손
TEST_544,몰딩수정
TEST_545,훼손
TEST_546,오염
TEST_547,오염
TEST_548,오염
TEST_549,걸레받이수정
TEST_550,오염
TEST_551,훼손
TEST_552,오타공
TEST_553,오타공
TEST_554,오염
TEST_555,면불량
TEST_556,훼손
TEST_557,훼손
TEST_558,면불량
TEST_559,오염
TEST_560,훼손
TEST_561,면불량
TEST_562,곰팡이
TEST_563,오염
TEST_564,터짐
TEST_565,훼손
TEST_566,터짐
TEST_567,훼손
TEST_568,가구수정
TEST_569,훼손
TEST_570,터짐
TEST_571,곰팡이
TEST_572,훼손
TEST_573,훼손
TEST_574,훼손
TEST_575,피스
TEST_576,훼손
TEST_577,오염
TEST_578,오염
TEST_579,오염
TEST_580,오염
TEST_581,오염
TEST_582,훼손
TEST_583,면불량
TEST_584,녹오염
TEST_585,훼손
TEST_586,훼손
TEST_587,면불량
TEST_588,피스
TEST_589,오염
TEST_590,걸레받이수정
TEST_591,훼손
TEST_592,훼손
TEST_593,훼손
TEST_594,훼손
TEST_595,오염
TEST_596,면불량
TEST_597,곰팡이
TEST_598,걸레받이수정
TEST_599,훼손
TEST_600,훼손
TEST_601,오염
TEST_602,오염
TEST_603,오염
TEST_604,들뜸
TEST_605,오염
TEST_606,오염
TEST_607,오염
TEST_608,오염
TEST_609,훼손
TEST_610,곰팡이
TEST_611,몰딩수정
TEST_612,터짐
TEST_613,훼손
TEST_614,오타공
TEST_615,훼손
TEST_616,오타공
TEST_617,녹오염
TEST_618,오염
TEST_619,오염
TEST_620,터짐
TEST_621,걸레받이수정
TEST_622,훼손
TEST_623,오염
TEST_624,훼손
TEST_625,면불량
TEST_626,곰팡이
TEST_627,훼손
TEST_628,훼손
TEST_629,터짐
TEST_630,오염
TEST_631,꼬임
TEST_632,훼손
TEST_633,오염
TEST_634,훼손
TEST_635,훼손
TEST_636,훼손
TEST_637,걸레받이수정
TEST_638,오염
TEST_639,곰팡이
TEST_640,꼬임
TEST_641,석고수정
TEST_642,훼손
TEST_643,훼손
TEST_644,오염
TEST_645,곰팡이
TEST_646,훼손
TEST_647,터짐
TEST_648,훼손
TEST_649,오타공
TEST_650,오염
TEST_651,오염
TEST_652,훼손
TEST_653,훼손
TEST_654,훼손
TEST_655,면불량
TEST_656,터짐
TEST_657,훼손
TEST_658,오타공
TEST_659,오염
TEST_660,곰팡이
TEST_661,훼손
TEST_662,훼손
TEST_663,훼손
TEST_664,가구수정
TEST_665,훼손
TEST_666,꼬임
TEST_667,훼손
TEST_668,오염
TEST_669,훼손
TEST_670,훼손
TEST_671,훼손
TEST_672,오염
TEST_673,꼬임
TEST_674,훼손
TEST_675,터짐
TEST_676,오타공
TEST_677,오염
TEST_678,꼬임
TEST_679,터짐
TEST_680,훼손
TEST_681,곰팡이
TEST_682,오염
TEST_683,꼬임
TEST_684,훼손
TEST_685,터짐
TEST_686,오염
TEST_687,곰팡이
TEST_688,훼손
TEST_689,훼손
TEST_690,훼손
TEST_691,걸레받이수정
TEST_692,훼손
TEST_693,훼손
TEST_694,오염
TEST_695,훼손
TEST_696,터짐
TEST_697,훼손
TEST_698,면불량
TEST_699,훼손
TEST_700,훼손
TEST_701,오타공
TEST_702,오염
TEST_703,면불량
TEST_704,훼손
TEST_705,오염
TEST_706,훼손
TEST_707,면불량
TEST_708,훼손
TEST_709,오염
TEST_710,훼손
TEST_711,오염
TEST_712,훼손
TEST_713,오염
TEST_714,오염
TEST_715,오염
TEST_716,훼손
TEST_717,오염
TEST_718,훼손
TEST_719,훼손
TEST_720,훼손
TEST_721,훼손
TEST_722,오염
TEST_723,훼손
TEST_724,훼손
TEST_725,몰딩수정
TEST_726,터짐
TEST_727,훼손
TEST_728,오염
TEST_729,훼손
TEST_730,훼손
TEST_731,오염
TEST_732,훼손
TEST_733,오염
TEST_734,오염
TEST_735,훼손
TEST_736,오염
TEST_737,몰딩수정
TEST_738,터짐
TEST_739,꼬임
TEST_740,훼손
TEST_741,오염
TEST_742,훼손
TEST_743,오염
TEST_744,오염
TEST_745,훼손
TEST_746,훼손
TEST_747,곰팡이
TEST_748,오염
TEST_749,훼손
TEST_750,훼손
TEST_751,훼손
TEST_752,오염
TEST_753,터짐
TEST_754,오염
TEST_755,오염
TEST_756,터짐
TEST_757,훼손
TEST_758,꼬임
TEST_759,오타공
TEST_760,오염
TEST_761,면불량
TEST_762,"창틀,문틀수정"
TEST_763,훼손
TEST_764,오염
TEST_765,몰딩수정
TEST_766,걸레받이수정
TEST_767,오타공
TEST_768,오염
TEST_769,"창틀,문틀수정"
TEST_770,훼손
TEST_771,오염
TEST_772,훼손
TEST_773,들뜸
TEST_774,훼손
TEST_775,훼손
TEST_776,훼손
TEST_777,터짐
TEST_778,훼손
TEST_779,훼손
TEST_780,훼손
TEST_781,면불량
TEST_782,훼손
TEST_783,오염
TEST_784,터짐
TEST_785,훼손
TEST_786,오염
TEST_787,오염
TEST_788,훼손
TEST_789,훼손
TEST_790,면불량
TEST_791,몰딩수정
