id,label
TEST_134,훼손
TEST_135,훼손
TEST_136,터짐
TEST_137,훼손
TEST_138,훼손
TEST_139,훼손
TEST_140,면불량
TEST_141,훼손
TEST_142,훼손
TEST_143,훼손
TEST_144,훼손
TEST_145,훼손
TEST_146,훼손
TEST_147,훼손
TEST_148,훼손
TEST_149,꼬임
TEST_150,훼손
TEST_151,훼손
TEST_152,훼손
TEST_153,훼손
TEST_154,훼손
TEST_155,훼손
TEST_156,오염
TEST_157,꼬임
TEST_158,훼손
TEST_159,훼손
TEST_160,오염
TEST_161,훼손
TEST_162,훼손
TEST_163,훼손
TEST_164,훼손
TEST_165,훼손
TEST_166,오염
TEST_167,훼손
TEST_168,훼손
TEST_169,훼손
TEST_170,훼손
TEST_171,훼손
TEST_172,훼손
TEST_173,훼손
TEST_174,오염
TEST_175,꼬임
TEST_176,오염
TEST_177,훼손
TEST_178,훼손
TEST_179,꼬임
TEST_180,훼손
TEST_181,오염
TEST_182,오염
TEST_183,훼손
TEST_184,훼손
TEST_185,훼손
TEST_186,꼬임
TEST_187,오염
TEST_188,꼬임
TEST_189,훼손
TEST_190,"창틀,문틀수정"
TEST_191,훼손
TEST_192,훼손
TEST_193,훼손
TEST_194,훼손
TEST_195,훼손
TEST_196,오타공
TEST_197,훼손
TEST_198,훼손
TEST_199,몰딩수정
TEST_200,오염
TEST_201,꼬임
TEST_202,오염
TEST_203,오염
TEST_204,몰딩수정
TEST_205,꼬임
TEST_206,훼손
TEST_207,훼손
TEST_208,오염
TEST_209,훼손
TEST_210,꼬임
TEST_211,훼손
TEST_212,훼손
TEST_213,오염
TEST_214,훼손
TEST_215,오염
TEST_216,훼손
TEST_217,훼손
TEST_218,오염
TEST_219,훼손
TEST_220,훼손
TEST_221,훼손
TEST_222,훼손
TEST_223,오염
TEST_224,훼손
TEST_225,훼손
TEST_226,훼손
TEST_227,훼손
TEST_228,훼손
TEST_229,오염
TEST_230,훼손
TEST_231,훼손
TEST_232,오염
TEST_233,오염
TEST_234,오염
TEST_235,훼손
TEST_236,훼손
TEST_237,터짐
TEST_238,훼손
TEST_239,훼손
TEST_240,훼손
TEST_241,훼손
TEST_242,터짐
TEST_243,오염
TEST_244,훼손
TEST_245,오염
TEST_246,훼손
TEST_247,훼손
TEST_248,오타공
TEST_249,훼손
TEST_250,오염
TEST_251,면불량
TEST_252,오염
TEST_253,피스
TEST_254,걸레받이수정
TEST_255,훼손
TEST_256,녹오염
TEST_257,몰딩수정
TEST_258,훼손
TEST_259,훼손
TEST_260,석고수정
TEST_261,훼손
TEST_262,훼손
TEST_263,훼손
TEST_264,오염
TEST_265,몰딩수정
TEST_266,몰딩수정
TEST_267,꼬임
TEST_268,오염
TEST_269,훼손
TEST_270,훼손
TEST_271,걸레받이수정
TEST_272,훼손
TEST_273,오염
TEST_274,훼손
TEST_275,터짐
TEST_276,들뜸
TEST_277,꼬임
TEST_278,훼손
TEST_279,몰딩수정
TEST_280,훼손
TEST_281,오염
TEST_282,녹오염
TEST_283,오염
TEST_284,훼손
TEST_285,터짐
TEST_286,훼손
TEST_287,훼손
TEST_288,훼손
TEST_289,오염
TEST_290,오염
TEST_291,훼손
TEST_292,훼손
TEST_293,훼손
TEST_294,훼손
TEST_295,훼손
TEST_296,훼손
TEST_297,오타공
TEST_298,훼손
TEST_299,훼손
TEST_300,오염
TEST_301,훼손
TEST_302,훼손
TEST_303,터짐
TEST_304,들뜸
TEST_305,훼손
TEST_306,훼손
TEST_307,들뜸
TEST_308,훼손
TEST_309,훼손
TEST_310,훼손
TEST_311,피스
TEST_312,피스
TEST_313,훼손
TEST_314,훼손
TEST_315,훼손
TEST_316,오염
TEST_317,훼손
TEST_318,꼬임
TEST_319,꼬임
TEST_320,걸레받이수정
TEST_321,곰팡이
TEST_322,훼손
TEST_323,오염
TEST_324,터짐
TEST_325,터짐
TEST_326,오염
TEST_327,터짐
TEST_328,훼손
TEST_329,훼손
TEST_330,훼손
TEST_331,훼손
TEST_332,훼손
TEST_333,훼손
TEST_334,오염
TEST_335,오염
TEST_336,훼손
TEST_337,오타공
TEST_338,훼손
TEST_339,훼손
TEST_340,오타공
TEST_341,훼손
TEST_342,훼손
TEST_343,피스
TEST_344,훼손
TEST_345,훼손
TEST_346,훼손
TEST_347,훼손
TEST_348,훼손
TEST_349,몰딩수정
TEST_350,훼손
TEST_351,터짐
TEST_352,터짐
TEST_353,훼손
TEST_354,오염
TEST_355,오염
TEST_356,훼손
TEST_357,가구수정
TEST_358,걸레받이수정
TEST_359,훼손
TEST_360,훼손
TEST_361,훼손
TEST_362,걸레받이수정
TEST_363,훼손
TEST_364,훼손
TEST_365,오염
TEST_366,훼손
TEST_367,훼손
TEST_368,훼손
TEST_369,오타공
TEST_370,피스
TEST_371,꼬임
TEST_372,훼손
TEST_373,훼손
TEST_374,오염
TEST_375,오염
TEST_376,훼손
TEST_377,훼손
TEST_378,훼손
TEST_379,오염
TEST_380,훼손
TEST_381,훼손
TEST_382,면불량
TEST_383,오염
TEST_384,훼손
TEST_385,오염
TEST_386,훼손
TEST_387,터짐
TEST_388,훼손
TEST_389,훼손
TEST_390,훼손
TEST_391,오염
TEST_392,오염
TEST_393,오염
TEST_394,걸레받이수정
TEST_395,훼손
TEST_396,훼손
TEST_397,오염
TEST_398,훼손
TEST_399,오염
TEST_400,"창틀,문틀수정"
TEST_401,터짐
TEST_402,훼손
TEST_403,훼손
TEST_404,꼬임
TEST_405,훼손
TEST_406,오염
TEST_407,훼손
TEST_408,훼손
TEST_409,터짐
TEST_410,석고수정
TEST_411,훼손
TEST_412,오염
TEST_413,곰팡이
TEST_414,훼손
TEST_415,오염
TEST_416,오염
TEST_417,오염
TEST_418,훼손
TEST_419,훼손
TEST_420,훼손
TEST_421,훼손
TEST_422,몰딩수정
TEST_423,훼손
TEST_424,오염
TEST_425,훼손
TEST_426,훼손
TEST_427,오염
TEST_428,"창틀,문틀수정"
TEST_429,훼손
TEST_430,훼손
TEST_431,훼손
TEST_432,터짐
TEST_433,훼손
TEST_434,피스
TEST_435,훼손
TEST_436,면불량
TEST_437,면불량
TEST_438,오염
TEST_439,훼손
TEST_440,훼손
TEST_441,훼손
TEST_442,훼손
TEST_443,곰팡이
TEST_444,훼손
TEST_445,터짐
TEST_446,훼손
TEST_447,훼손
TEST_448,훼손
TEST_449,몰딩수정
TEST_450,훼손
TEST_451,오염
TEST_452,걸레받이수정
TEST_453,오염
TEST_454,훼손
TEST_455,훼손
TEST_456,오염
TEST_457,피스
TEST_458,들뜸
TEST_459,훼손
TEST_460,훼손
TEST_461,훼손
TEST_462,훼손
TEST_463,훼손
TEST_464,훼손
TEST_465,훼손
TEST_466,훼손
TEST_467,훼손
TEST_468,면불량
TEST_469,훼손
TEST_470,훼손
TEST_471,훼손
TEST_472,터짐
TEST_473,오염
TEST_474,오염
TEST_475,훼손
TEST_476,오염
TEST_477,훼손
TEST_478,훼손
TEST_479,터짐
TEST_480,훼손
TEST_481,피스
TEST_482,오염
TEST_483,훼손
TEST_484,훼손
TEST_485,오염
TEST_486,훼손
TEST_487,훼손
TEST_488,곰팡이
TEST_489,오염
TEST_490,걸레받이수정
TEST_491,훼손
TEST_492,오염
TEST_493,훼손
TEST_494,훼손
TEST_495,석고수정
TEST_496,훼손
TEST_497,꼬임
TEST_498,오염
TEST_499,훼손
TEST_500,훼손
TEST_501,석고수정
TEST_502,훼손
TEST_503,훼손
TEST_504,훼손
TEST_505,훼손
TEST_506,훼손
TEST_507,훼손
TEST_508,훼손
TEST_509,오염
TEST_510,훼손
TEST_511,오타공
TEST_512,훼손
TEST_513,터짐
TEST_514,꼬임
TEST_515,훼손
TEST_516,훼손
TEST_517,훼손
TEST_518,오염
TEST_519,오타공
TEST_520,훼손
TEST_521,훼손
TEST_522,가구수정
TEST_523,꼬임
TEST_524,훼손
TEST_525,오염
TEST_526,훼손
TEST_527,훼손
TEST_528,훼손
TEST_529,훼손
TEST_530,훼손
TEST_531,오염
TEST_532,꼬임
TEST_533,훼손
TEST_534,훼손
TEST_535,훼손
TEST_536,오염
TEST_537,훼손
TEST_538,훼손
TEST_539,훼손
TEST_540,훼손
TEST_541,훼손
TEST_542,오염
TEST_543,훼손
TEST_544,훼손
TEST_545,훼손
TEST_546,훼손
TEST_547,훼손
TEST_548,훼손
TEST_549,오염
TEST_550,오염
TEST_551,오염
TEST_552,오타공
TEST_553,오타공
TEST_554,오염
TEST_555,오염
TEST_556,오염
TEST_557,훼손
TEST_558,오염
TEST_559,훼손
TEST_560,훼손
TEST_561,면불량
TEST_562,훼손
TEST_563,오염
TEST_564,훼손
TEST_565,훼손
TEST_566,오염
TEST_567,훼손
TEST_568,훼손
TEST_569,훼손
TEST_570,터짐
TEST_571,훼손
TEST_572,훼손
TEST_573,오염
TEST_574,훼손
TEST_575,훼손
TEST_576,훼손
TEST_577,들뜸
TEST_578,훼손
TEST_579,훼손
TEST_580,훼손
TEST_581,훼손
TEST_582,훼손
TEST_583,몰딩수정
TEST_584,피스
TEST_585,훼손
TEST_586,오염
TEST_587,훼손
TEST_588,훼손
TEST_589,훼손
TEST_590,훼손
TEST_591,훼손
TEST_592,훼손
TEST_593,훼손
TEST_594,훼손
TEST_595,훼손
TEST_596,훼손
TEST_597,훼손
TEST_598,들뜸
TEST_599,훼손
TEST_600,훼손
TEST_601,걸레받이수정
TEST_602,오염
TEST_603,훼손
TEST_604,몰딩수정
TEST_605,훼손
TEST_606,오염
TEST_607,훼손
TEST_608,훼손
TEST_609,피스
TEST_610,훼손
TEST_611,훼손
TEST_612,훼손
TEST_613,훼손
TEST_614,오타공
TEST_615,오염
TEST_616,오타공
TEST_617,훼손
TEST_618,훼손
TEST_619,오염
TEST_620,오염
TEST_621,석고수정
TEST_622,훼손
TEST_623,훼손
TEST_624,훼손
TEST_625,훼손
TEST_626,오염
TEST_627,훼손
TEST_628,훼손
TEST_629,훼손
TEST_630,훼손
TEST_631,꼬임
TEST_632,훼손
TEST_633,오염
TEST_634,훼손
TEST_635,훼손
TEST_636,훼손
TEST_637,훼손
TEST_638,훼손
TEST_639,터짐
TEST_640,걸레받이수정
TEST_641,걸레받이수정
TEST_642,훼손
TEST_643,훼손
TEST_644,훼손
TEST_645,곰팡이
TEST_646,훼손
TEST_647,터짐
TEST_648,훼손
TEST_649,오염
TEST_650,훼손
TEST_651,오염
TEST_652,석고수정
TEST_653,오염
TEST_654,훼손
TEST_655,훼손
TEST_656,오염
TEST_657,훼손
TEST_658,오타공
TEST_659,오염
TEST_660,오염
TEST_661,면불량
TEST_662,훼손
TEST_663,훼손
TEST_664,꼬임
TEST_665,오염
TEST_666,꼬임
TEST_667,훼손
TEST_668,피스
TEST_669,훼손
TEST_670,훼손
TEST_671,훼손
TEST_672,훼손
TEST_673,오염
TEST_674,오염
TEST_675,터짐
TEST_676,훼손
TEST_677,오염
TEST_678,훼손
TEST_679,터짐
TEST_680,훼손
TEST_681,오염
TEST_682,훼손
TEST_683,꼬임
TEST_684,훼손
TEST_685,몰딩수정
TEST_686,훼손
TEST_687,터짐
TEST_688,훼손
TEST_689,훼손
TEST_690,훼손
TEST_691,훼손
TEST_692,훼손
TEST_693,훼손
TEST_694,오염
TEST_695,훼손
TEST_696,터짐
TEST_697,훼손
TEST_698,꼬임
TEST_699,오염
TEST_700,오염
TEST_701,오염
TEST_702,훼손
TEST_703,면불량
TEST_704,꼬임
TEST_705,훼손
TEST_706,오염
TEST_707,터짐
TEST_708,피스
TEST_709,훼손
TEST_710,훼손
TEST_711,오염
TEST_712,훼손
TEST_713,훼손
TEST_714,훼손
TEST_715,훼손
TEST_716,오염
TEST_717,훼손
TEST_718,피스
TEST_719,훼손
TEST_720,몰딩수정
TEST_721,훼손
TEST_722,훼손
TEST_723,훼손
TEST_724,훼손
TEST_725,피스
TEST_726,터짐
TEST_727,훼손
TEST_728,"창틀,문틀수정"
TEST_729,훼손
TEST_730,훼손
TEST_731,훼손
TEST_732,훼손
TEST_733,오염
TEST_734,오염
TEST_735,훼손
TEST_736,훼손
TEST_737,꼬임
TEST_738,오염
TEST_739,꼬임
TEST_740,훼손
TEST_741,훼손
TEST_742,훼손
TEST_743,훼손
TEST_744,오염
TEST_745,오염
TEST_746,몰딩수정
TEST_747,곰팡이
TEST_748,훼손
TEST_749,훼손
TEST_750,꼬임
TEST_751,오염
TEST_752,오염
TEST_753,훼손
TEST_754,면불량
TEST_755,훼손
TEST_756,오염
TEST_757,석고수정
TEST_758,훼손
TEST_759,오염
TEST_760,오염
TEST_761,터짐
TEST_762,가구수정
TEST_763,훼손
TEST_764,훼손
TEST_765,몰딩수정
TEST_766,몰딩수정
TEST_767,오타공
TEST_768,훼손
TEST_769,훼손
TEST_770,훼손
TEST_771,오염
TEST_772,훼손
TEST_773,훼손
TEST_774,걸레받이수정
TEST_775,훼손
TEST_776,훼손
TEST_777,면불량
TEST_778,훼손
TEST_779,훼손
TEST_780,훼손
TEST_781,훼손
TEST_782,몰딩수정
TEST_783,오타공
TEST_784,훼손
TEST_785,훼손
TEST_786,훼손
TEST_787,꼬임
TEST_788,훼손
TEST_789,오염
TEST_790,훼손
TEST_791,훼손
