id,label
TEST_134,훼손
TEST_135,오염
TEST_136,터짐
TEST_137,훼손
TEST_138,훼손
TEST_139,오염
TEST_140,오타공
TEST_141,훼손
TEST_142,훼손
TEST_143,훼손
TEST_144,훼손
TEST_145,훼손
TEST_146,오타공
TEST_147,훼손
TEST_148,훼손
TEST_149,터짐
TEST_150,훼손
TEST_151,곰팡이
TEST_152,훼손
TEST_153,훼손
TEST_154,몰딩수정
TEST_155,훼손
TEST_156,면불량
TEST_157,훼손
TEST_158,훼손
TEST_159,석고수정
TEST_160,오염
TEST_161,오염
TEST_162,훼손
TEST_163,훼손
TEST_164,훼손
TEST_165,훼손
TEST_166,오염
TEST_167,오염
TEST_168,훼손
TEST_169,훼손
TEST_170,훼손
TEST_171,훼손
TEST_172,오염
TEST_173,오염
TEST_174,오염
TEST_175,훼손
TEST_176,훼손
TEST_177,훼손
TEST_178,훼손
TEST_179,들뜸
TEST_180,훼손
TEST_181,오염
TEST_182,오염
TEST_183,오염
TEST_184,오염
TEST_185,훼손
TEST_186,훼손
TEST_187,훼손
TEST_188,꼬임
TEST_189,꼬임
TEST_190,"창틀,문틀수정"
TEST_191,훼손
TEST_192,훼손
TEST_193,오염
TEST_194,훼손
TEST_195,곰팡이
TEST_196,훼손
TEST_197,이음부불량
TEST_198,훼손
TEST_199,오염
TEST_200,훼손
TEST_201,꼬임
TEST_202,오염
TEST_203,훼손
TEST_204,"창틀,문틀수정"
TEST_205,꼬임
TEST_206,울음
TEST_207,훼손
TEST_208,터짐
TEST_209,훼손
TEST_210,꼬임
TEST_211,오염
TEST_212,훼손
TEST_213,걸레받이수정
TEST_214,오염
TEST_215,훼손
TEST_216,훼손
TEST_217,오염
TEST_218,오염
TEST_219,훼손
TEST_220,오염
TEST_221,훼손
TEST_222,터짐
TEST_223,오염
TEST_224,훼손
TEST_225,훼손
TEST_226,훼손
TEST_227,훼손
TEST_228,오염
TEST_229,훼손
TEST_230,오염
TEST_231,오염
TEST_232,오염
TEST_233,오염
TEST_234,곰팡이
TEST_235,훼손
TEST_236,꼬임
TEST_237,훼손
TEST_238,오염
TEST_239,오염
TEST_240,훼손
TEST_241,훼손
TEST_242,오염
TEST_243,오염
TEST_244,오염
TEST_245,꼬임
TEST_246,훼손
TEST_247,훼손
TEST_248,훼손
TEST_249,가구수정
TEST_250,훼손
TEST_251,오타공
TEST_252,오염
TEST_253,훼손
TEST_254,훼손
TEST_255,훼손
TEST_256,녹오염
TEST_257,몰딩수정
TEST_258,훼손
TEST_259,훼손
TEST_260,오타공
TEST_261,훼손
TEST_262,훼손
TEST_263,훼손
TEST_264,가구수정
TEST_265,꼬임
TEST_266,오염
TEST_267,꼬임
TEST_268,오염
TEST_269,면불량
TEST_270,꼬임
TEST_271,터짐
TEST_272,오타공
TEST_273,훼손
TEST_274,훼손
TEST_275,터짐
TEST_276,훼손
TEST_277,오염
TEST_278,가구수정
TEST_279,오염
TEST_280,훼손
TEST_281,훼손
TEST_282,피스
TEST_283,오염
TEST_284,훼손
TEST_285,터짐
TEST_286,훼손
TEST_287,오염
TEST_288,훼손
TEST_289,이음부불량
TEST_290,오염
TEST_291,몰딩수정
TEST_292,훼손
TEST_293,훼손
TEST_294,울음
TEST_295,훼손
TEST_296,오염
TEST_297,훼손
TEST_298,오염
TEST_299,오염
TEST_300,오염
TEST_301,훼손
TEST_302,오염
TEST_303,오염
TEST_304,걸레받이수정
TEST_305,훼손
TEST_306,오타공
TEST_307,오염
TEST_308,오염
TEST_309,오염
TEST_310,훼손
TEST_311,피스
TEST_312,피스
TEST_313,오염
TEST_314,훼손
TEST_315,오염
TEST_316,오염
TEST_317,훼손
TEST_318,꼬임
TEST_319,꼬임
TEST_320,"창틀,문틀수정"
TEST_321,훼손
TEST_322,피스
TEST_323,훼손
TEST_324,훼손
TEST_325,훼손
TEST_326,훼손
TEST_327,터짐
TEST_328,오염
TEST_329,훼손
TEST_330,훼손
TEST_331,훼손
TEST_332,오염
TEST_333,훼손
TEST_334,훼손
TEST_335,몰딩수정
TEST_336,훼손
TEST_337,오타공
TEST_338,훼손
TEST_339,오염
TEST_340,훼손
TEST_341,오타공
TEST_342,몰딩수정
TEST_343,피스
TEST_344,터짐
TEST_345,훼손
TEST_346,터짐
TEST_347,오염
TEST_348,훼손
TEST_349,몰딩수정
TEST_350,훼손
TEST_351,석고수정
TEST_352,터짐
TEST_353,오염
TEST_354,오염
TEST_355,훼손
TEST_356,오타공
TEST_357,가구수정
TEST_358,오염
TEST_359,오염
TEST_360,훼손
TEST_361,오염
TEST_362,꼬임
TEST_363,훼손
TEST_364,오염
TEST_365,훼손
TEST_366,훼손
TEST_367,훼손
TEST_368,훼손
TEST_369,피스
TEST_370,피스
TEST_371,훼손
TEST_372,훼손
TEST_373,오염
TEST_374,훼손
TEST_375,오염
TEST_376,훼손
TEST_377,훼손
TEST_378,훼손
TEST_379,오염
TEST_380,오염
TEST_381,훼손
TEST_382,오염
TEST_383,훼손
TEST_384,이음부불량
TEST_385,걸레받이수정
TEST_386,오염
TEST_387,터짐
TEST_388,훼손
TEST_389,꼬임
TEST_390,오염
TEST_391,오염
TEST_392,터짐
TEST_393,오염
TEST_394,오염
TEST_395,훼손
TEST_396,훼손
TEST_397,훼손
TEST_398,훼손
TEST_399,오염
TEST_400,걸레받이수정
TEST_401,터짐
TEST_402,훼손
TEST_403,훼손
TEST_404,꼬임
TEST_405,꼬임
TEST_406,훼손
TEST_407,훼손
TEST_408,훼손
TEST_409,면불량
TEST_410,면불량
TEST_411,훼손
TEST_412,훼손
TEST_413,걸레받이수정
TEST_414,훼손
TEST_415,오염
TEST_416,오염
TEST_417,오염
TEST_418,훼손
TEST_419,훼손
TEST_420,훼손
TEST_421,오염
TEST_422,몰딩수정
TEST_423,오염
TEST_424,오염
TEST_425,석고수정
TEST_426,면불량
TEST_427,훼손
TEST_428,몰딩수정
TEST_429,훼손
TEST_430,훼손
TEST_431,훼손
TEST_432,몰딩수정
TEST_433,들뜸
TEST_434,피스
TEST_435,몰딩수정
TEST_436,면불량
TEST_437,터짐
TEST_438,오염
TEST_439,걸레받이수정
TEST_440,훼손
TEST_441,오염
TEST_442,가구수정
TEST_443,면불량
TEST_444,몰딩수정
TEST_445,터짐
TEST_446,훼손
TEST_447,터짐
TEST_448,오염
TEST_449,오염
TEST_450,걸레받이수정
TEST_451,훼손
TEST_452,훼손
TEST_453,오염
TEST_454,오염
TEST_455,훼손
TEST_456,오염
TEST_457,석고수정
TEST_458,훼손
TEST_459,훼손
TEST_460,오염
TEST_461,훼손
TEST_462,훼손
TEST_463,훼손
TEST_464,훼손
TEST_465,훼손
TEST_466,훼손
TEST_467,훼손
TEST_468,훼손
TEST_469,훼손
TEST_470,훼손
TEST_471,훼손
TEST_472,훼손
TEST_473,오염
TEST_474,오타공
TEST_475,오타공
TEST_476,훼손
TEST_477,훼손
TEST_478,터짐
TEST_479,오염
TEST_480,훼손
TEST_481,꼬임
TEST_482,오염
TEST_483,꼬임
TEST_484,훼손
TEST_485,훼손
TEST_486,훼손
TEST_487,오염
TEST_488,석고수정
TEST_489,면불량
TEST_490,꼬임
TEST_491,녹오염
TEST_492,오염
TEST_493,몰딩수정
TEST_494,몰딩수정
TEST_495,오염
TEST_496,오염
TEST_497,꼬임
TEST_498,훼손
TEST_499,오염
TEST_500,들뜸
TEST_501,석고수정
TEST_502,오염
TEST_503,훼손
TEST_504,오염
TEST_505,걸레받이수정
TEST_506,훼손
TEST_507,몰딩수정
TEST_508,오염
TEST_509,터짐
TEST_510,오타공
TEST_511,훼손
TEST_512,오타공
TEST_513,터짐
TEST_514,면불량
TEST_515,훼손
TEST_516,들뜸
TEST_517,훼손
TEST_518,오염
TEST_519,오타공
TEST_520,터짐
TEST_521,훼손
TEST_522,가구수정
TEST_523,터짐
TEST_524,오타공
TEST_525,오염
TEST_526,훼손
TEST_527,훼손
TEST_528,훼손
TEST_529,훼손
TEST_530,훼손
TEST_531,훼손
TEST_532,훼손
TEST_533,훼손
TEST_534,오염
TEST_535,터짐
TEST_536,오염
TEST_537,꼬임
TEST_538,터짐
TEST_539,터짐
TEST_540,오염
TEST_541,터짐
TEST_542,오염
TEST_543,훼손
TEST_544,훼손
TEST_545,훼손
TEST_546,훼손
TEST_547,훼손
TEST_548,훼손
TEST_549,걸레받이수정
TEST_550,오염
TEST_551,걸레받이수정
TEST_552,오타공
TEST_553,오염
TEST_554,오염
TEST_555,몰딩수정
TEST_556,훼손
TEST_557,오염
TEST_558,오염
TEST_559,면불량
TEST_560,석고수정
TEST_561,면불량
TEST_562,훼손
TEST_563,훼손
TEST_564,오염
TEST_565,훼손
TEST_566,석고수정
TEST_567,훼손
TEST_568,가구수정
TEST_569,터짐
TEST_570,석고수정
TEST_571,훼손
TEST_572,훼손
TEST_573,오염
TEST_574,훼손
TEST_575,터짐
TEST_576,훼손
TEST_577,훼손
TEST_578,꼬임
TEST_579,훼손
TEST_580,훼손
TEST_581,훼손
TEST_582,석고수정
TEST_583,걸레받이수정
TEST_584,피스
TEST_585,훼손
TEST_586,"창틀,문틀수정"
TEST_587,훼손
TEST_588,훼손
TEST_589,오염
TEST_590,훼손
TEST_591,훼손
TEST_592,오염
TEST_593,면불량
TEST_594,훼손
TEST_595,훼손
TEST_596,훼손
TEST_597,훼손
TEST_598,들뜸
TEST_599,오염
TEST_600,훼손
TEST_601,오염
TEST_602,오염
TEST_603,피스
TEST_604,몰딩수정
TEST_605,훼손
TEST_606,훼손
TEST_607,훼손
TEST_608,오염
TEST_609,피스
TEST_610,훼손
TEST_611,면불량
TEST_612,훼손
TEST_613,훼손
TEST_614,오타공
TEST_615,오염
TEST_616,훼손
TEST_617,훼손
TEST_618,훼손
TEST_619,오염
TEST_620,오염
TEST_621,훼손
TEST_622,훼손
TEST_623,오염
TEST_624,오염
TEST_625,훼손
TEST_626,터짐
TEST_627,훼손
TEST_628,훼손
TEST_629,오염
TEST_630,훼손
TEST_631,꼬임
TEST_632,오염
TEST_633,훼손
TEST_634,훼손
TEST_635,훼손
TEST_636,훼손
TEST_637,훼손
TEST_638,꼬임
TEST_639,오염
TEST_640,걸레받이수정
TEST_641,걸레받이수정
TEST_642,훼손
TEST_643,훼손
TEST_644,훼손
TEST_645,오염
TEST_646,훼손
TEST_647,훼손
TEST_648,오염
TEST_649,훼손
TEST_650,오염
TEST_651,훼손
TEST_652,석고수정
TEST_653,오염
TEST_654,훼손
TEST_655,오염
TEST_656,오타공
TEST_657,훼손
TEST_658,석고수정
TEST_659,오타공
TEST_660,터짐
TEST_661,오염
TEST_662,터짐
TEST_663,훼손
TEST_664,훼손
TEST_665,오염
TEST_666,꼬임
TEST_667,오타공
TEST_668,곰팡이
TEST_669,훼손
TEST_670,꼬임
TEST_671,훼손
TEST_672,오염
TEST_673,걸레받이수정
TEST_674,걸레받이수정
TEST_675,면불량
TEST_676,훼손
TEST_677,오염
TEST_678,오염
TEST_679,훼손
TEST_680,훼손
TEST_681,오타공
TEST_682,오염
TEST_683,꼬임
TEST_684,훼손
TEST_685,몰딩수정
TEST_686,훼손
TEST_687,오염
TEST_688,훼손
TEST_689,훼손
TEST_690,훼손
TEST_691,울음
TEST_692,훼손
TEST_693,훼손
TEST_694,오염
TEST_695,훼손
TEST_696,석고수정
TEST_697,훼손
TEST_698,들뜸
TEST_699,훼손
TEST_700,오염
TEST_701,훼손
TEST_702,오타공
TEST_703,걸레받이수정
TEST_704,몰딩수정
TEST_705,오염
TEST_706,훼손
TEST_707,터짐
TEST_708,몰딩수정
TEST_709,오염
TEST_710,훼손
TEST_711,오염
TEST_712,훼손
TEST_713,훼손
TEST_714,훼손
TEST_715,훼손
TEST_716,훼손
TEST_717,훼손
TEST_718,피스
TEST_719,훼손
TEST_720,걸레받이수정
TEST_721,몰딩수정
TEST_722,훼손
TEST_723,훼손
TEST_724,훼손
TEST_725,피스
TEST_726,터짐
TEST_727,훼손
TEST_728,걸레받이수정
TEST_729,훼손
TEST_730,훼손
TEST_731,오염
TEST_732,훼손
TEST_733,훼손
TEST_734,오염
TEST_735,오염
TEST_736,훼손
TEST_737,훼손
TEST_738,훼손
TEST_739,꼬임
TEST_740,훼손
TEST_741,오염
TEST_742,훼손
TEST_743,걸레받이수정
TEST_744,훼손
TEST_745,훼손
TEST_746,오염
TEST_747,곰팡이
TEST_748,걸레받이수정
TEST_749,오염
TEST_750,오염
TEST_751,몰딩수정
TEST_752,오염
TEST_753,터짐
TEST_754,석고수정
TEST_755,훼손
TEST_756,훼손
TEST_757,훼손
TEST_758,걸레받이수정
TEST_759,오염
TEST_760,오염
TEST_761,훼손
TEST_762,오염
TEST_763,훼손
TEST_764,오염
TEST_765,몰딩수정
TEST_766,꼬임
TEST_767,오타공
TEST_768,훼손
TEST_769,훼손
TEST_770,오염
TEST_771,오염
TEST_772,오타공
TEST_773,훼손
TEST_774,걸레받이수정
TEST_775,오타공
TEST_776,훼손
TEST_777,오타공
TEST_778,훼손
TEST_779,훼손
TEST_780,훼손
TEST_781,오염
TEST_782,몰딩수정
TEST_783,훼손
TEST_784,훼손
TEST_785,훼손
TEST_786,훼손
TEST_787,오염
TEST_788,걸레받이수정
TEST_789,훼손
TEST_790,면불량
TEST_791,몰딩수정
